xapian_ipc,xapian_cpu,xapian_llc,xapian_sla,mcf_ipc,mcf_cpu,mcf_llc,mcf_sla
0.22,100000,9,0.21174314222369683,0.16,74273,5,0.03290274947652856
0.21,100000,9,0.21069725688947874,0.16,74273,5,0.029161099790611426
0.22,100000,9,0.2112789027557915,0.16,74273,4,0.027664439916244572
0.23,100000,9,0.21251156110231662,0.16,74273,4,0.02706577596649783
0.22,100000,9,0.21200462444092666,0.15,74273,4,0.025826310386599133
0.21,100000,9,0.21080184977637068,0.16,74273,5,0.026330524154639656
0.21,100000,9,0.21032073991054828,0.16,74273,4,0.026532209661855863
0.22,100000,9,0.21112829596421934,0.17,74273,3,0.027612883864742345
0.22,100000,9,0.21145131838568776,0.18,74273,3,0.029045153545896936
0.22,100000,9,0.21158052735427513,0.20,74273,3,0.03161806141835878
0.22,100000,9,0.21163221094171006,0.38,74273,4,0.05064722456734352
0.21,100000,9,0.21065288437668403,0.29,74273,4,0.04925888982693741
0.20,100000,9,0.2092611537506736,0.15,74273,3,0.03470355593077497
0.21,100000,9,0.20970446150026945,0.16,74273,2,0.029881422372309986
0.22,100000,9,0.21088178460010779,0.16,74273,2,0.027952568948923995
0.22,100000,9,0.21135271384004312,0.18,74273,3,0.0291810275795696
0.22,100000,9,0.21154108553601725,0.22,74273,3,0.033672411031827845
0.22,100000,9,0.2116164342144069,0.45,74273,3,0.058468964412731146
0.21,100000,9,0.21064657368576278,0.23,74273,4,0.046387585765092464
0.23,100000,9,0.21225862947430513,0.16,74273,3,0.034555034306036986
0.21,100000,9,0.21090345178972206,0.15,74273,3,0.028822013722414795
0.22,100000,9,0.21136138071588884,0.20,74273,2,0.03152880548896592
0.21,100000,9,0.21054455228635555,0.20,74273,2,0.03261152219558637
0.23,100000,9,0.21221782091454222,0.19,66845,2,0.03204460887823455
0.22,100000,9,0.2118871283658169,0.18,66845,3,0.03081784355129382
0.23,100000,9,0.21275485134632677,0.15,66845,3,0.02732713742051753
0.25,100000,9,0.2151019405385307,0.16,66845,3,0.02693085496820701
0.23,100000,9,0.2140407762154123,0.21,66845,4,0.03177234198728281
0.23,100000,9,0.21361631048616492,0.01,66845,4,0.013708936794913123
0.45,100000,9,0.235446524194466,0.06,66845,5,0.01148357471796525
0.23,100000,9,0.2221786096777864,0.19,66845,5,0.0235934298871861
0.24,100000,9,0.21787144387111457,0.28,66845,4,0.03743737195487445
0.23,100000,9,0.21514857754844585,0.27,66845,4,0.04197494878194978
0.22,100000,9,0.21305943101937835,0.23,66845,4,0.03978997951277992
0.24,100000,9,0.21422377240775137,0.18,66845,4,0.03391599180511197
0.23,100000,9,0.21368950896310057,0.15,66845,5,0.028566396722044786
0.23,100000,9,0.21347580358524024,0.15,66845,5,0.026426558688817915
0.23,100000,9,0.2133903214340961,0.15,66845,5,0.025570623475527167
0.22,100000,9,0.21235612857363845,0.15,73529,5,0.025228249390210865
0.21,100000,9,0.2109424514294554,0.15,73529,5,0.025091299756084345
0.21,100000,9,0.21037698057178217,0.15,73529,4,0.02503651990243374
0.22,100000,9,0.21115079222871286,0.16,73529,3,0.026014607960973497
0.22,100000,9,0.21146031689148514,0.17,73529,3,0.0274058431843894
0.23,100000,9,0.21258412675659405,0.19,73529,4,0.029962337273755763
0.22,100000,9,0.21203365070263763,0.23,73529,4,0.03498493490950231
0.22,100000,9,0.21181346028105508,0.43,73529,4,0.05699397396380093
0.20,100000,9,0.20972538411242203,0.48,73529,4,0.07079758958552038
0.21,100000,9,0.20989015364496882,0.16,73529,3,0.044319035834208154
0.23,100000,9,0.21195606145798754,0.15,73529,3,0.032727614333683264
0.23,100000,9,0.21278242458319502,0.15,73529,3,0.028091045733473305
0.22,100000,9,0.21211296983327801,0.15,73529,4,0.026236418293389324
0.22,100000,9,0.2118451879333112,0.15,73529,4,0.025494567317355728
0.22,100000,9,0.2117380751733245,0.15,73529,4,0.025197826926942293
0.21,100000,9,0.2106952300693298,0.15,73529,4,0.02507913077077692
0.23,100000,9,0.21227809202773193,0.17,73529,3,0.02703165230831077
0.21,100000,9,0.21091123681109278,0.17,73529,3,0.02781266092332431
0.23,100000,9,0.21236449472443714,0.18,73529,2,0.029125064369329722
0.22,100000,9,0.21194579788977486,0.19,73529,2,0.030650025747731895
0.22,100000,9,0.21177831915590994,0.27,73529,3,0.03926001029909276
0.21,100000,9,0.210711327662364,0.44,73529,3,0.05970400411963711
0.23,100000,9,0.2122845310649456,0.15,73529,2,0.03888160164785484
0.21,100000,9,0.21091381242597823,0.15,73529,2,0.030552640659141934
0.23,100000,9,0.2123655249703913,0.14,66176,2,0.026221056263656776
0.22,100000,9,0.21194620998815653,0.16,66176,3,0.02648842250546271
0.23,100000,9,0.2127784839952626,0.18,66176,3,0.028595369002185084
0.25,100000,9,0.21511139359810505,0.21,66176,3,0.03243814760087403
0.24,100000,9,0.215044557439242,0.45,66176,3,0.05797525904034962
0.23,100000,9,0.21401782297569683,0.36,66176,3,0.05919010361613985
0.22,100000,9,0.21260712919027874,0.14,66176,3,0.03767604144645594
0.23,100000,9,0.2130428516761115,0.15,66176,3,0.03007041657858238
0.24,100000,9,0.21421714067044462,0.15,66176,3,0.027028166631432954
0.23,100000,9,0.21368685626817785,0.19,66176,3,0.029811266652573186
0.23,100000,9,0.21347474250727116,0.20,66176,4,0.03192450666102928
0.25,100000,9,0.21538989700290845,0.21,66176,4,0.033769802664411715
0.22,100000,9,0.2131559588011634,0.38,66176,4,0.05150792106576469
0.23,100000,9,0.21326238352046537,0.14,66176,4,0.03460316842630588
0.23,100000,9,0.21330495340818617,0.16,66176,4,0.029841267370522354
0.24,100000,9,0.21432198136327446,0.21,66176,4,0.032936506948208946
0.22,100000,9,0.2127287925453098,0.03,66176,5,0.01617460277928358
0.42,100000,7,0.23209151701812392,0.22,66176,5,0.028469841111713433
0.23,100000,7,0.2208366068072496,0.35,66176,5,0.04638793644468537
0.23,100000,8,0.21633464272289984,0.27,66176,5,0.045555174577874155
0.25,100000,8,0.21653385708915995,0.26,66176,5,0.044222069831149666
0.25,100000,9,0.21661354283566397,0.23,66176,5,0.04068882793245987
0.23,100000,9,0.2146454171342656,0.14,66176,5,0.03027553117298395
0.22,100000,9,0.21285816685370623,0.14,66176,5,0.026110212469193584
0.21,100000,9,0.21114326674148248,0.15,72793,5,0.02544408498767743
0.23,100000,9,0.21245730669659302,0.15,72793,4,0.025177633995070975
0.22,100000,9,0.21198292267863722,0.14,72793,4,0.024071053598028393
0.22,100000,9,0.2117931690714549,0.14,72793,4,0.02362842143921136
0.23,100000,9,0.21271726762858195,0.14,72793,5,0.023451368575684545
0.21,100000,9,0.2110869070514328,0.15,72793,5,0.02438054743027382
0.20,100000,9,0.2094347628205731,0.16,72793,4,0.02575221897210953
0.22,100000,9,0.21077390512822924,0.18,72793,3,0.02830088758884381
0.22,100000,9,0.2113095620512917,0.22,72793,3,0.03332035503553753
0.22,100000,9,0.21152382482051668,0.35,72793,4,0.04832814201421501
0.21,100000,9,0.2106095299282067,0.42,72793,4,0.061331256805686005
0.22,100000,9,0.21124381197128267,0.15,72793,3,0.039532502722274404
0.22,100000,9,0.21149752478851308,0.15,72793,3,0.03081300108890976
0.22,100000,9,0.21159900991540526,0.15,72793,4,0.027325200435563905
0.22,100000,9,0.2116396039661621,0.15,72793,4,0.025930080174225562
0.23,100000,9,0.21265584158646483,0.15,72793,4,0.025372032069690225
0.23,100000,9,0.21306233663458596,0.14,72793,4,0.024148812827876093
0.22,100000,9,0.2122249346538344,0.14,72793,4,0.02365952513115044
0.21,100000,9,0.21088997386153377,0.15,72793,4,0.024463810052460178
0.22,100000,9,0.21135598954461352,0.16,72793,3,0.025785524020984073
0.21,100000,9,0.2105423958178454,0.16,72793,4,0.026314209608393632
0.21,100000,9,0.21021695832713816,0.17,72793,3,0.027525683843357455
0.22,100000,9,0.2110867833308553,0.18,72793,2,0.029010273537342982
0.22,100000,9,0.21143471333234212,0.31,72793,2,0.0426041094149372
0.23,100000,9,0.21257388533293686,0.42,72793,2,0.059041643765974886
0.21,100000,9,0.21102955413317476,0.14,72793,3,0.037616657506389956
0.22,100000,9,0.2114118216532699,0.14,72793,2,0.029046663002555984
0.22,100000,9,0.211564728661308,0.14,72793,2,0.025618665201022395
0.22,100000,9,0.2116258914645232,0.16,72793,2,0.02624746608040896
0.22,100000,9,0.21165035658580927,0.19,72793,3,0.029498986432163588
0.21,100000,9,0.2106601426343237,0.23,72793,3,0.03479959457286544
0.21,100000,9,0.21026405705372947,0.30,72793,2,0.04391983782914617
0.23,100000,9,0.2121056228214918,0.15,65513,2,0.03256793513165847
0.24,100000,9,0.21384224912859673,0.13,65513,2,0.026027174052663388
0.23,100000,9,0.21353689965143868,0.13,65513,3,0.023410869621065356
0.23,100000,9,0.21341475986057548,0.15,65513,3,0.024364347848426143
0.22,100000,9,0.21236590394423022,0.18,65513,3,0.027745739139370458
0.22,100000,9,0.2119463615776921,0.18,65513,4,0.02909829565574818
0.25,100000,9,0.21477854463107682,0.19,65513,4,0.030639318262299278
0.23,100000,9,0.21391141785243073,0.34,65513,4,0.04625572730491971
0.24,100000,9,0.21456456714097227,0.14,65513,5,0.03250229092196789
0.23,100000,9,0.2138258268563889,0.14,65513,5,0.027000916368787157
0.22,100000,9,0.21253033074255556,0.21,65513,5,0.03180036654751486
0.24,100000,9,0.2140121322970222,0.03,65513,5,0.015720146619005945
0.44,100000,7,0.2346048529188089,0.18,65513,5,0.024288058647602376
0.22,100000,7,0.22084194116752356,0.24,65513,5,0.033715223459040954
0.24,100000,8,0.21733677646700944,0.22,65513,5,0.03548608938361639
0.21,100000,8,0.2129347105868038,0.21,65513,5,0.03519443575344656
0.22,100000,9,0.21217388423472153,0.23,65513,5,0.037077774301378624
0.23,100000,9,0.2128695536938886,0.21,65513,5,0.03583110972055145
0.23,100000,9,0.21314782147755545,0.15,65513,5,0.02933244388822058
0.23,100000,9,0.2132591285910222,0.15,65513,5,0.02673297755528823
0.24,100000,9,0.2143036514364089,0.13,72064,5,0.023693191022115295
0.22,100000,9,0.21272146057456356,0.15,72064,5,0.024477276408846116
0.23,100000,9,0.21308858422982543,0.15,72064,5,0.024790910563538444
0.23,100000,9,0.21323543369193018,0.15,72064,5,0.024916364225415377
0.20,100000,9,0.2102941734767721,0.15,72064,5,0.024966545690166153
0.22,100000,9,0.21111766939070886,0.12,72064,4,0.02198661827606646
0.21,100000,9,0.21044706775628355,0.14,72064,4,0.02279464731042659
0.23,100000,9,0.21217882710251343,0.16,72064,3,0.025117858924170636
0.22,100000,9,0.21187153084100538,0.18,72064,4,0.028047143569668254
0.21,100000,9,0.21074861233640216,0.23,72064,4,0.0342188574278673
0.22,100000,9,0.21129944493456088,0.36,72064,3,0.04968754297114692
0.20,100000,9,0.20951977797382437,0.38,72064,3,0.05787501718845878
0.22,100000,9,0.21080791118952974,0.14,72064,2,0.037150006875383515
0.22,100000,9,0.2113231644758119,0.14,72064,3,0.028860002750153407
0.24,100000,9,0.21352926579032477,0.13,72064,3,0.024544001100061365
0.22,100000,9,0.21241170631612993,0.13,72064,3,0.02281760044002455
0.23,100000,9,0.21296468252645198,0.13,72064,3,0.02212704017600982
0.22,100000,9,0.21218587301058078,0.13,72064,3,0.021850816070403928
0.23,100000,9,0.21287434920423232,0.12,72064,3,0.020740326428161572
0.22,100000,9,0.21214973968169293,0.13,72064,4,0.02129613057126463
0.23,100000,9,0.21285989587267717,0.15,72064,4,0.023518452228505852
0.22,100000,9,0.21214395834907088,0.15,72064,4,0.02440738089140234
0.23,100000,9,0.21285758333962834,0.11,72064,4,0.020762952356560938
0.23,100000,9,0.21314303333585133,0.15,72064,4,0.023305180942624376
0.21,100000,9,0.21125721333434055,0.18,72064,4,0.02732207237704975
0.23,100000,9,0.21250288533373624,0.17,72064,3,0.0279288289508199
0.23,100000,9,0.21300115413349452,0.38,72064,4,0.04917153158032797
0.22,100000,9,0.21220046165339781,0.33,72064,4,0.05266861263213119
0.23,100000,9,0.21288018466135913,0.13,72064,4,0.034067445052852474
0.22,100000,9,0.21215207386454366,0.13,72064,4,0.02662697802114099
0.23,100000,9,0.21286082954581748,0.14,72064,4,0.0246507912084564
0.22,100000,9,0.21214433181832698,0.14,72064,4,0.023860316483382563
0.21,100000,9,0.2108577327273308,0.17,72064,4,0.026544126593353028
0.23,100000,9,0.21234309309093233,0.20,72064,3,0.030617650637341218
0.22,100000,9,0.21193723723637292,0.41,72064,3,0.05324706025493649
0.23,100000,9,0.21277489489454918,0.43,72064,3,0.0642988241019746
0.22,100000,9,0.21210995795781967,0.14,72064,4,0.03971952964078984
0.21,100000,9,0.21084398318312786,0.14,72064,4,0.02988781185631594
0.19,100000,9,0.20833759327325113,0.15,72064,3,0.026955124742526378
0.23,100000,9,0.21133503730930048,0.18,72064,2,0.02878204989701055
0.22,100000,9,0.2115340149237202,0.19,72064,2,0.030512819958804224
0.22,100000,9,0.21161360596948808,0.21,72064,3,0.033205127983521696
0.22,100000,9,0.21164544238779526,0.33,72064,3,0.04628205119340868
0.20,100000,9,0.20965817695511813,0.14,72064,3,0.03251282047736348
0.22,100000,9,0.21086327078204725,0.16,72064,2,0.029005128190945393
0.22,100000,9,0.2113453083128189,0.21,72064,3,0.03260205127637816
0.22,100000,9,0.21153812332512756,0.04,72064,3,0.017040820510551266
0.44,100000,9,0.233615249330051,0.19,72064,3,0.025816328204220508
0.21,100000,9,0.2194460997320204,0.35,72064,4,0.045326531281688204
0.22,100000,9,0.21477843989280815,0.25,72064,3,0.04313061251267528
0.22,100000,9,0.21291137595712328,0.24,72064,3,0.04125224500507012
0.22,100000,9,0.21216455038284932,0.18,72064,3,0.034500898002028046
0.22,100000,9,0.21186582015313973,0.24,72064,4,0.03780035920081122
0.22,100000,9,0.2117463280612559,0.14,72064,4,0.029120143680324492
0.21,100000,9,0.21069853122450238,0.14,72064,4,0.0256480574721298
0.22,100000,9,0.21127941248980098,0.14,72064,3,0.02425922298885192
0.21,100000,9,0.2105117649959204,0.13,72064,4,0.02270368919554077
0.23,100000,9,0.21220470599836816,0.13,72064,3,0.02208147567821631
0.21,100000,9,0.21088188239934727,0.13,72064,3,0.021832590271286527
0.23,100000,9,0.21235275295973893,0.14,72064,2,0.022733036108514612
0.24,100000,9,0.2139411011838956,0.13,72064,2,0.022093214443405847
0.22,100000,9,0.21257644047355823,0.15,72064,3,0.02383728577736234
0.21,100000,9,0.21103057618942328,0.16,72064,3,0.025534914310944935
0.23,100000,9,0.21241223047576932,0.18,72064,2,0.028213965724377975
0.21,100000,9,0.21096489219030773,0.22,72064,2,0.033285586289751194
0.23,100000,9,0.2123859568761231,0.50,64857,2,0.06331423451590049
0.24,100000,9,0.21395438275044926,0.42,64857,3,0.06732569380636019
0.24,100000,9,0.21458175310017968,0.14,64857,3,0.04093027752254408
0.21,100000,9,0.21183270124007186,0.13,64857,3,0.029372111009017633
0.24,100000,9,0.21373308049602874,0.14,64857,2,0.025748844403607057
0.24,100000,9,0.2144932321984115,0.13,64857,3,0.023299537761442824
0.25,100000,9,0.2157972928793646,0.13,64857,3,0.02231981510457713
0.23,100000,9,0.21431891715174584,0.12,64857,3,0.02092792604183085
0.22,100000,9,0.21272756686069832,0.12,64857,4,0.02037117041673234
0.22,100000,9,0.21209102674427932,0.12,64857,4,0.020148468166692936
0.24,100000,9,0.21383641069771175,0.14,64857,4,0.022059387266677177
0.23,100000,9,0.2135345642790847,0.14,64857,4,0.022823754906670872
0.23,100000,9,0.2134138257116339,0.14,64857,4,0.02312950196266835
0.24,100000,9,0.21436553028465355,0.14,64857,4,0.02325180078506734
0.23,100000,9,0.2137462121138614,0.16,64857,5,0.025300720314026935
0.22,100000,9,0.21249848484554457,0.18,64857,5,0.028120288125610772
0.23,100000,9,0.21299939393821782,0.38,64857,5,0.04924811525024431
0.22,100000,9,0.21219975757528714,0.34,71342,5,0.05369924610009773
0.22,100000,9,0.21187990303011486,0.15,71342,5,0.03647969844003909
0.23,100000,9,0.21275196121204595,0.15,71342,5,0.029591879376015637
0.21,100000,9,0.2111007844848184,0.15,71342,5,0.026836751750406257
0.22,100000,9,0.21144031379392736,0.16,71342,4,0.026734700700162504
0.22,100000,9,0.21157612551757093,0.19,71342,4,0.029693880280065005
0.21,100000,9,0.21063045020702836,0.29,71342,4,0.040877552112026
0.23,100000,9,0.21225218008281135,0.43,71342,3,0.059351020844810407
0.22,100000,9,0.21190087203312455,0.14,71342,4,0.037740408337924164
0.24,100000,9,0.21376034881324985,0.14,71342,4,0.029096163335169668
0.22,100000,9,0.21250413952529995,0.14,71342,4,0.02563846533406787
0.23,100000,9,0.21300165581011998,0.19,71342,5,0.029255386133627152
0.22,100000,9,0.212200662324048,0.20,71342,5,0.03170215445345086
0.23,100000,9,0.2128802649296192,0.22,71342,5,0.03468086178138035
0.21,100000,9,0.2111521059718477,0.29,78476,5,0.042872344712552135
0.21,100000,9,0.21046084238873908,0.15,78476,4,0.03214893788502085
0.20,100000,9,0.20918433695549565,0.21,78476,3,0.033859575154008344
0.22,100000,9,0.21067373478219825,0.01,78476,2,0.014543830061603338
0.44,100000,9,0.23326949391287932,0.08,78476,3,0.013817532024641335
0.22,100000,9,0.22030779756515173,0.22,78476,3,0.027527012809856536
0.21,100000,9,0.21412311902606068,0.25,78476,2,0.03601080512394261
0.22,100000,9,0.21264924761042428,0.23,70628,2,0.03740432204957705
0.21,100000,9,0.2110596990441697,0.19,70628,2,0.033961728819830825
0.23,100000,9,0.2124238796176679,0.18,63565,2,0.03158469152793233
0.24,100000,9,0.21396955184706717,0.13,63565,2,0.02563387661117293
0.24,100000,9,0.21458782073882687,0.12,63565,2,0.022253550644469173
0.25,100000,9,0.21583512829553075,0.12,63565,2,0.02090142025778767
0.24,100000,9,0.21533405131821232,0.13,63565,3,0.02136056810311507
0.24,100000,9,0.2151336205272849,0.12,63565,3,0.02054422724124603
0.24,100000,9,0.215053448210914,0.12,63565,3,0.020217690896498414
0.25,100000,9,0.2160213792843656,0.13,63565,4,0.02108707635859937
0.23,100000,9,0.21440855171374623,0.13,63565,4,0.021434830543439747
0.24,100000,9,0.21476342068549847,0.13,63565,4,0.0215739322173759
0.24,100000,9,0.21490536827419937,0.15,63565,5,0.023629572886950362
0.24,100000,9,0.21496214730967977,0.16,63565,5,0.025451829154780146
0.23,100000,9,0.21398485892387192,0.18,63565,5,0.028180731661912057
0.23,100000,9,0.21359394356954878,0.21,63565,5,0.03227229266476482
0.24,100000,9,0.2144375774278195,0.27,63565,5,0.039908917065905936
0.24,100000,9,0.21477503097112782,0.51,63565,5,0.06696356682636238
0.24,100000,9,0.21491001238845114,0.41,63565,5,0.06778542673054495
0.22,100000,9,0.21296400495538048,0.16,63565,5,0.043114170692217985
0.25,100000,9,0.2151856019821522,0.16,63565,5,0.0332456682768872
0.23,100000,9,0.2140742407928609,0.16,69921,5,0.029298267310754883
0.21,100000,9,0.21162969631714434,0.15,69921,5,0.026719306924301953
0.23,100000,9,0.21265187852685774,0.15,69921,4,0.025687722769720783
0.22,100000,9,0.2120607514107431,0.15,69921,4,0.025275089107888313
0.21,100000,9,0.21082430056429724,0.16,69921,5,0.026110035643155324
0.22,100000,9,0.2113297202257189,0.16,69921,4,0.02644401425726213
0.21,100000,9,0.21053188809028756,0.16,69921,4,0.026577605702904853
0.22,100000,9,0.21121275523611505,0.18,69921,3,0.02863104228116194
0.21,100000,9,0.21048510209444604,0.19,69921,3,0.03045241691246478
0.23,100000,9,0.21219404083777843,0.27,69921,2,0.03918096676498592
0.23,100000,9,0.21287761633511137,0.44,69921,3,0.05967238670599437
0.22,100000,9,0.21215104653404454,0.15,69921,3,0.03886895468239775
